Id,Prediction
15864,5268564.628
15865,6274616.535
15866,4177834.125
15867,4591096.234
15868,2996212.996
15869,2401736.285
15870,4432875.687
15871,7470751.743
15872,2160957.551
15873,2329915.425
15874,3349533.545
15875,7073044.759
15876,4461175.607
15877,1803884.527
15878,6553959.413
15879,3707614.179
15880,3648468.832
15881,2919622.092
15882,3845619.328
15883,6123430.401
15884,13623015.9
15885,5594055.073
15886,1477414.927
15887,6346326.339
15888,3178967.171
15889,7531288.033
15890,3555140.47
15891,5740927.66
15892,3517025.867
15893,7136547.524
15894,4384313.959
15895,6460539.441
15896,9409945.725
15897,3122856.063
15898,6398878.775
15899,3305453.345
15900,3578349.904
15901,4757487.674
15902,5261035.142
15903,2373987.17
15904,1372707.382
15905,2929023.896
15906,4516769.813
15907,6630338.85
15908,3244248.981
15909,4389372.646
15910,4284505.347
15911,4428965.283
15912,4046604.658
15913,5406349.968
15914,7445877.29
15915,4740446.515
15916,4732538.333
15917,4529132.885
15918,2539748.592
15919,3647080.419
15920,2681091.727
15921,6136948.79
15922,10750968.08
15923,3571815.283
15924,4240826.421
15925,4421705.611
15926,4811487.45
15927,2450143.999
15928,4028605.699
15929,4317835.483
15930,4313752.096
15931,4729342.986
15932,3778045.469
15933,1497741.033
15934,2797611.542
15935,3810118.772
15936,6001521.19
15937,3435803.586
15938,2705698.009
15939,5594673.027
15940,4272554.098
15941,7327258.545
15942,4474962.487
15943,3646393.463
15944,2021359.19
15945,1114527.172
15946,4730568.88
15947,2676073.91
15948,4184100.577
15949,2695238.546
15950,2601161.137
15951,2465847.522
15952,2406208.619
15953,3228637.895
15954,2543340.677
15955,5723791.996
15956,7025298.154
15957,3633783.746
15958,2714390.292
15959,3829688.822
15960,2710310.675
15961,3642980.491
15962,6034515.411
15963,3461355.174
15964,2352470.789
15965,8728437.332
15966,2409441.171
15967,3888715.387
15968,3887147.24
15969,3683336.489
15970,3177532.517
15971,2422139.649
15972,3652469.892
15973,4171179.085
15974,6563744.093
15975,6423775.855
15976,2718922.11
15977,3947654.275
15978,6143212.502
15979,3412630.714
15980,9556560.129
15981,2229431.163
15982,3528039.49
15983,4088892.868
15984,4643932.653
15985,4791791.645
15986,2874705.872
15987,4371467.236
15988,2977443.965
15989,3852493.449
15990,6193405.679
15991,4791333.486
15992,2519996.762
15993,10601927.65
15994,4785997.925
15995,4131438.163
15996,4623702.958
15997,3583938.696
15998,5816361.533
15999,5823456.302
16000,3607640.481
16001,4714766.615
16002,2323113.75
16003,3396505.917
16004,5644446.468
16005,9712458.869
16006,3411557.945
16007,3433469.411
16008,3310711.026
16009,8262229.383
16010,2522874.056
16011,1834814.629
16012,2040343.078
16013,1838499.101
16014,4928237.978
16015,5763001.696
16016,3786809.265
16017,7342425.343
16018,5240183.119
16019,6302047.899
16020,6133932.587
16021,2569388.31
16022,4165597.44
16023,3827840.04
16024,4813713.375
16025,5161543.801
16026,3002350.592
16027,2834352.054
16028,7754368.487
16029,5187822.23
16030,5138892.727
16031,6231129.609
16032,3397593.834
16033,3692869.701
16034,5971649.516
16035,2242642.929
16036,8183588.622
16037,8224870.7
16038,3647069.301
16039,4191938.218
16040,1629145.82
16041,3213814.86
16042,2853163.025
16043,7265981.07
16044,5128367.902
16045,3786023.544
16046,5286822.333
16047,6700974.244
16048,4258787.799
16049,2365213.669
16050,5880894.351
16051,3624202.029
16052,9238931.925
16053,2660029.204
16054,3989638.019
16055,3630618.558
16056,3660196.468
16057,4032035.877
16058,4830765.957
16059,5632946.922
16060,2609442.961
16061,2823517.757
16062,4770251.619
16063,5982674.081
16064,3184467.859
16065,3171725.835
16066,4055350.261
16067,2432143.313
16068,2075266.079
16069,8570280.857
16070,2304305.403
16071,4145849.585
16072,4272370.536
16073,3262554.768
16074,1890306.806
16075,2491541.715
16076,2856032.06
16077,3427077.095
16078,4078097.809
16079,2043111.438
16080,2383616.665
16081,3640136.308
16082,3171083.295
16083,3769706.468
16084,6718388.62
16085,3629575.032
16086,7163759.599
16087,2174822.728
16088,1964913.939
16089,6526560.886
16090,5426415.872
16091,4409859.642
16092,3401637.887
16093,4046265.344
16094,2187835.564
16095,4392419.439
16096,5846623.965
16097,2716217.597
16098,1964878.98
16099,4427702.455
16100,3413981.515
16101,3871256.07
16102,10998315
16103,2954331.643
16104,3615092.43
16105,9172306.427
16106,2357561.132
16107,2727281.76
16108,2068216.642
16109,1616350.389
16110,2165385.275
16111,2868071.752
16112,3883257.478
16113,4699015.465
16114,2920050.906
16115,2242640.695
16116,3897383.429
16117,2584235.075
16118,6391531.925
16119,3891695.212
16120,2568665.307
16121,4158873.448
16122,6729876.335
16123,8416964.671
16124,7324525.934
16125,4669995.683
16126,6197586.097
16127,3722671.323
16128,1795178.811
16129,3935141.601
16130,2816708.4
16131,5401001.542
16132,2440559.808
16133,6519549.453
16134,3645919.311
16135,2590193.18
16136,3695783.325
16137,7571785.558
16138,5645211.917
16139,3835546.394
16140,3162850.235
16141,5500720.907
16142,5315457.285
16143,1623062.615
16144,4638615.823
16145,2992228.34
16146,2071417.551
16147,6312022.69
16148,3245253.483
16149,6097295.447
16150,7952317.3
16151,2379286.182
16152,2990115.113
16153,2357905.832
16154,2054690.375
16155,4089383.208
16156,2071144.768
16157,3211743.336
16158,4536295.606
16159,2576188.008
16160,3090578.209
16161,3134889.436
16162,3785390.128
16163,3508422.233
16164,3822668.061
16165,4394057.68
16166,3001244.511
16167,20236372.84
16168,2537180.104
16169,5175809.198
16170,10773050.63
16171,4553153.197
16172,2368698.554
16173,4123123.939
16174,2591025.203
16175,5034022.718
16176,12396308.16
16177,5815215.132
16178,4216860.456
16179,5105962.427
16180,7192995.608
16181,6569893.848
16182,4181520.686
16183,3510848.063
16184,4475397.272
16185,1911228.803
16186,3396264.177
16187,3555687.513
16188,2317234.256
16189,2892251.886
16190,6627117.344
16191,4352861.931
16192,2421858.869
16193,3818533.909
16194,4664074.741
16195,3064488.52
16196,3964367.363
16197,4597996.664
16198,8457798.172
16199,4297828.61
16200,5806296.603
16201,6077633.663
16202,3165506.925
16203,3802705.364
16204,10997110.66
16205,8900412.086
16206,2984676.489
16207,3097138.879
16208,4071546.732
16209,6351627.998
16210,4923537.919
16211,2465820.881
16212,4097947.717
16213,2007793.315
16214,2669216.326
16215,5076522.578
16216,3716724.927
16217,4078613.788
16218,4368023.691
16219,2404864.467
16220,5447514.361
16221,10325642.96
16222,2044179.24
16223,6167669.172
16224,4354805.606
16225,6659821.05
16226,6512069.366
16227,2243515.931
16228,5279143.588
16229,2842516.501
16230,7213199.735
16231,3187888.224
16232,3028610.878
16233,5662786.887
16234,2830020.126
16235,4191601.861
16236,8852249.533
16237,7438635.616
16238,3556533.032
16239,8881680.132
16240,1838214.552
16241,2128006.775
16242,2098285.264
16243,8899395.618
16244,4691858.741
16245,3530054.157
16246,6037168.093
16247,7324525.934
16248,4694643.782
16249,4457702.361
16250,2483950.675
16251,3806728.479
16252,3807114.389
16253,4374433.203
16254,4393270.594
16255,7266089.079
16256,1635491.181
16257,4929392.345
16258,3718792.902
16259,9509157.296
16260,3790661.494
16261,7061383.881
16262,4526278.38
16263,6603557.207
16264,5298745.792
16265,4936500.19
16266,6761039.14
16267,7149596.016
16268,4308265.26
16269,4287150.394
16270,4283156.675
16271,4089096.477
16272,8194447.298
16273,12179394.9
16274,4623702.958
16275,6452013.144
16276,7908082.594
16277,8992238.228
16278,4175644.421
16279,4057102.671
16280,2207327.079
16281,3139124.622
16282,4443967.767
16283,5777133.536
16284,9160557.996
16285,4631110.414
16286,3925199.978
16287,2974623.16
16288,3575784.127
16289,4556435.309
16290,6087406.133
16291,5589405.102
16292,4362612.695
16293,3753652.913
16294,3534514.597
16295,4037392.372
16296,2944520.558
16297,4082033.895
16298,3127276.636
16299,3792093.457
16300,7163371.353
16301,1618651.632
16302,5728028.667
16303,3037423.657
16304,3627440.507
16305,3214214.915
16306,4250684.967
16307,2989588.045
16308,4232270.159
16309,7155854.658
16310,4238293.383
16311,4189384.989
16312,2661749.841
16313,6806362.905
16314,3188090.529
16315,4729145.515
16316,3491166.907
16317,2965002.283
16318,5677482.277
16319,4950011.885
16320,2677506.438
16321,10692680.37
16322,2067355.706
16323,4326473.658
16324,6892947.435
16325,2064492.682
16326,12417784.99
16327,3042744.174
16328,5374029.827
16329,1788685.962
16330,4687074.116
16331,1738343.509
16332,3023583.399
16333,6391884.634
16334,2605502.646
16335,2801928.705
16336,5151385.969
16337,5375568.155
16338,6330712.185
16339,3386227.089
16340,1595135.598
16341,2225552.04
16342,3918401.313
16343,6097881.591
16344,4116916.685
16345,5248144.282
16346,2588161.36
16347,4510733.352
16348,2849059.348
16349,2366700.667
16350,3389988.272
16351,2168677.834
16352,3755604.219
16353,4153778.529
16354,3470952.592
16355,5476545.746
16356,5164590.116
16357,3478575.634
16358,4325472.761
16359,8212945.509
16360,2842326.405
16361,3025134.248
16362,4605335.397
16363,3630210.153
16364,2873590.52
16365,4355121.225
16366,2578253.381
16367,3377145.128
16368,5935335.585
16369,3711895.76
16370,4118659.757
16371,3729872.585
16372,4815677.59
16373,3907862.521
16374,4229248.57
16375,4088685.897
16376,3913864.094
16377,3733588.558
16378,6652255.267
16379,7273007.322
16380,5155954.948
16381,10779264.97
16382,3207370.954
16383,3574669.662
16384,2408799.401
16385,4582585.189
16386,4060071.506
16387,3738175.511
16388,4204514.759
16389,5305319.646
16390,2919762.624
16391,3348534.681
16392,4846634.571
16393,4363285.002
16394,4391402.121
16395,6275528.696
16396,3660402.731
16397,6468103.042
16398,2662154.491
16399,4825593.191
16400,4899548.096
16401,5220643.709
16402,2884312.476
16403,5465559.389
16404,5791289.679
16405,4313559.577
16406,2474396.846
16407,7961328.002
16408,2095435.854
16409,4577614.106
16410,3233592.933
16411,5291953.862
16412,3754876.304
16413,4144279.125
16414,6500456.509
16415,1886462.74
16416,2429798.072
16417,7051572.383
16418,7382888.392
16419,3787285.478
16420,5251256.406
16421,5860555.057
16422,3482889.952
16423,5445237.037
16424,3766075.35
16425,4497545.854
16426,3892499.199
16427,4076662.829
16428,4299813.913
16429,3143788.005
16430,1676023.979
16431,5016350.634
16432,2895203.239
16433,2971766.733
16434,3615592.984
16435,7365678.684
16436,2868685.551
16437,10044465.74
16438,3829489.094
16439,2412358.619
16440,2602355.843
16441,3819592.805
16442,7317907.309
16443,5936704.801
16444,4688881.903
16445,3037045.717
16446,7997835.847
16447,5432532.448
16448,4192398.545
16449,5856620.233
16450,5144564.539
16451,4361650.732
16452,3623888.513
16453,4508702.17
16454,4320475.596
16455,3726196.986
16456,3731521.7
16457,6204865.717
16458,2438356.747
16459,4307398.264
16460,3925679
16461,3863303.168
16462,3423285.241
16463,3458619.845
16464,3028225.796
16465,6124112.558
16466,2989346.066
16467,4183407.644
16468,3726458.096
16469,6332867.932
16470,3710856.367
16471,5380928.555
16472,5012247.241
16473,2488387.104
16474,4464633.944
16475,4490232.272
16476,2631599.486
16477,2005531.698
16478,4030715.181
16479,18375570.95
16480,3268578.32
16481,3646040.816
16482,2336529.214
16483,7505606.662
16484,3228214.351
16485,6609886.48
16486,4372667.812
16487,2577505.827
16488,6852420.026
16489,5121969.693
16490,3384725.713
16491,2710653.962
16492,3646989.488
16493,5017659.575
16494,2744097.829
16495,3598227.43
16496,3871623.659
16497,2618794.651
16498,3826728.037
16499,6961096.75
16500,3720838.992
16501,10573975.84
16502,5491510.853
16503,17184022.5
16504,4761989.706
16505,11571158.07
16506,5663981.097
16507,2916801.315
16508,7083068.052
16509,3466710.073
16510,4384840.901
16511,3228444.292
16512,4556863.566
16513,9078129.113
16514,2708999.07
16515,5711451.794
16516,3504231.297
16517,4560072.428
16518,3932375.472
16519,7011812.578
16520,6026240.351
16521,6772257.572
16522,4063277.341
16523,3145694.403
16524,3163363.17
16525,3977411.444
16526,3020594.584
16527,3967245.424
16528,6422802.084
16529,4263675.75
16530,3119190.496
16531,4070929.188
16532,6825939.411
16533,4624374.586
16534,5028578.88
16535,12286947.5
16536,2409815.799
16537,2965454.131
16538,3928611.381
16539,2239055.336
16540,3755085.765
16541,6850504.987
16542,4481935.66
16543,2909590.83
16544,2996497.351
16545,3891695.212
16546,2923485.547
16547,4890214.652
16548,4576541.205
16549,10533386.09
16550,4012661.599
16551,6710087.993
16552,2551968.647
16553,3440110.993
16554,4759707.822
16555,4313788.89
16556,3840142.214
16557,4545005.744
16558,5143212.219
16559,2821311.285
16560,4464877.395
16561,2503884.774
16562,3340117.688
16563,3854625.881
16564,5787123.341
16565,2977065.579
16566,4901916.854
16567,3713019.692
16568,5495903.09
16569,3225123.321
16570,2463439.684
16571,3891531.048
16572,2520339.5
16573,4199159.043
16574,5872116.675
16575,6334936.177
16576,4760725.614
16577,2753165.417
16578,3879662.09
16579,3928144.738
16580,4263514.675
16581,3398033.796
16582,5475768.64
16583,6142271.44
16584,10722458.78
16585,4598643.826
16586,5198526.305
16587,3558340.953
16588,3304809.875
16589,9982312.531
16590,6306617.795
16591,12710356.48
16592,3299386.172
16593,4983008.959
16594,1514223.624
16595,4137673.517
16596,2255080.358
16597,3945731.408
16598,2192977.255
16599,5090455.169
16600,3809803.165
16601,3289378.829
16602,6600862.958
16603,6552537.561
16604,6267488.088
16605,4486279.877
16606,3708538.444
16607,1355578.182
16608,2263848.914
16609,4053680.99
16610,3539074.33
16611,4585164.497
16612,2049121.874
16613,2961696.747
16614,2337622.303
16615,1877722.439
16616,5855549.981
16617,6679301.353
16618,8866803.069
16619,2964064.78
16620,1787333.132
16621,4174245.552
16622,8761021.222
16623,5181096.425
16624,4065373.525
16625,3967405.864
16626,3299770.148
16627,6862650.264
16628,2248184.75
16629,10078212.58
16630,1907711.309
16631,2357530.597
16632,9408983.114
16633,6432755.752
16634,2489539.461
16635,4442438.341
16636,5327157.351
16637,4524906.146
16638,7690547.932
16639,6417208.43
16640,2378520.418
16641,15289867.83
16642,2104072.647
16643,5713409.972
16644,5639403.44
16645,2559311.976
16646,5138315.734
16647,3866090.998
16648,5820471.267
16649,5273013.725
16650,4087975.121
16651,3599755.57
16652,5062256.206
16653,6198953.707
16654,4818427.998
16655,3431018.116
16656,6081203.835
16657,3953855.333
16658,4047362.58
16659,2693327.853
16660,4075511.564
16661,2790379.306
16662,7731379.768
16663,4431048.878
16664,3391242.258
16665,3659429.935
16666,4524420.037
16667,3196685.704
16668,3768517.714
16669,1428967.494
16670,4559343.458
16671,7888565.567
16672,2978069.517
16673,3177058.039
16674,2053816.751
16675,4819453.951
16676,4349987.664
16677,4319085.423
16678,2541876.849
16679,2157498.262
16680,2517695.645
16681,5089643.516
16682,4461305.277
16683,8286200.912
16684,1614626.738
16685,7576228.933
16686,5369221.123
16687,6865686.512
16688,9458622.716
16689,3324664.685
16690,3224516.304
16691,5886581.398
16692,4324893.044
16693,3989341.53
16694,2186020.525
16695,3481349.636
16696,8197223.457
16697,6908011.432
16698,3333560.424
16699,1793367.521
16700,1890885.942
16701,1721004.982
16702,7565281.052
16703,2691113.061
16704,3982874.071
16705,6173317.425
16706,3485143.649
16707,2530885.201
16708,7672432.423
16709,3871878.101
16710,4382110.625
16711,3599384.196
16712,4598892.757
16713,2731714.312
16714,3901759.375
16715,6196759.882
16716,4438502.265
16717,2792436.226
16718,3893330.408
16719,4967454.908
16720,3942431.435
16721,2801391.759
16722,2963618.71
16723,3348450.78
16724,3412331.886
16725,4202947.883
16726,2963608.059
16727,3578486.899
16728,4764002.741
16729,2073471.915
16730,7955991.298
16731,2777285.536
16732,3184768.745
16733,3567872.867
16734,6836451.004
16735,4017835.559
16736,4367994.274
16737,4035730.246
16738,5062655.405
16739,3233574.047
16740,2187110.055
16741,8572568.7
16742,5708960.528
16743,2207510.632
16744,3989224.431
16745,5346971.877
16746,1477579.393
16747,4808265.358
16748,3159033.543
16749,3729392.489
16750,1832714.783
16751,5467864.316
16752,3219967.876
16753,2636048.365
16754,8614752.057
16755,5441102.342
16756,4481763.069
16757,3328269.282
16758,3763694.33
16759,3916372.982
16760,6918943.33
16761,5404993.471
16762,2749502.961
16763,4931512.984
16764,2816749.863
16765,3055179.565
16766,3537520.954
16767,6274905.39
16768,2204846.45
16769,1695170.945
16770,8576409.714
16771,3512287.631
16772,4488386.623
16773,5160306.347
16774,5034134.048
16775,3110246.183
16776,7280497.9
16777,3744537.056
16778,4135761.933
16779,2824931.983
16780,5334334.653
16781,2519096.154
16782,2306600.95
16783,4393432.504
16784,5529147.071
16785,4568134.985
16786,4521583.841
16787,3212795.681
16788,3986279.064
16789,2987826.687
16790,1686877.625
16791,3738315.6
16792,8593873.251
16793,4206047.627
16794,4709097.087
16795,7436765.962
16796,2778001.942
16797,8284893.795
16798,3987331.166
16799,5577331.638
16800,3880031.282
16801,2068164.155
16802,2548569.034
16803,3811791.091
16804,2478438.224
16805,6291952.126
16806,2534105.295
16807,4768229.009
16808,3173771.043
16809,19085142.33
16810,2107637.674
16811,3834995.748
16812,5821271.893
16813,2801095.38
16814,3815903.241
16815,4269279.701
16816,3501982.384
16817,3996564.838
16818,2631857.535
16819,3782300.309
16820,4799489.844
16821,5795120.879
16822,1885866.551
16823,2265861.882
16824,3817294.048
16825,4255074.555
16826,11603382.33
16827,3747533.478
16828,5666349.778
16829,3321770.539
16830,5792771.893
16831,4792648.522
16832,4784659.592
16833,3039493.527
16834,3619300.071
16835,3307202.092
16836,6909639.738
16837,5892579.627
16838,1257428.017
16839,1224700.785
16840,1925805.54
16841,7002715.409
16842,3263041.36
16843,3642128.892
16844,5275279.509
16845,5053913.88
16846,4002591.804
16847,5073216.964
16848,4557436.448
16849,2457404.852
16850,4027068.161
16851,4813482.779
16852,5752819.194
16853,4594834.517
16854,4009265.113
16855,3848192.865
16856,2922841.437
16857,3531734.165
16858,3634307.33
16859,4487803.409
16860,1708206.292
16861,2927324.691
16862,4105648.677
16863,3989899.325
16864,2461382.927
16865,1811985.069
16866,2972444.528
16867,4716106.974
16868,2518601.643
16869,4638607.894
16870,6234897.156
16871,2743654.055
16872,5587724.144
16873,3858260.025
16874,3853924.817
16875,3067965.335
16876,6604391.328
16877,4126975.735
16878,3514916.801
16879,2672641.116
16880,9708444.796
16881,5345420.588
16882,1022078.994
16883,7054602.485
16884,6006546.672
16885,3097017.948
16886,3174708.313
16887,10689064.47
16888,3206162.626
16889,3984067.002
16890,1168608.862
16891,3334950.087
16892,3827628.222
16893,3378286.282
16894,1767785.922
16895,2647730.53
16896,5364432.371
16897,5510464.085
16898,3882260.963
16899,4541723.133
16900,6862968.287
16901,7030519.515
16902,1783602.818
16903,2645706.003
16904,3842872.837
16905,1775879.157
16906,5532763.97
16907,3542701.832
16908,2234122.204
16909,3535160.521
16910,1392950.807
16911,4222200.691
16912,4384614.843
16913,5065494.798
16914,3720336.702
16915,5295911.688
16916,4775416.024
16917,2779476.345
16918,5445400.103
16919,5499448.536
16920,3776939.33
16921,3361735.77
16922,7738081.23
16923,15663804.19
16924,3440370.451
16925,3704931.71
16926,3773686.455
16927,3949178.417
16928,8141942.117
16929,3333058.064
16930,2778371.945
16931,3102553.502
16932,1340365.425
16933,11099028.91
16934,6130626.509
16935,5542284.821
16936,4991460.699
16937,6374815.434
16938,1798374.551
16939,2517943.303
16940,4456914.131
16941,3799748.01
16942,3483819.789
16943,5878049.943
16944,6250400.613
16945,2801971.485
16946,2942945.611
16947,1654888.153
16948,4813825.414
16949,5095659.322
16950,3516029.221
16951,3276672.849
16952,5151482.085
16953,5907085.154
16954,9749564.758
16955,3512523.86
16956,4147781.121
16957,4133151.253
16958,6980912.467
16959,4564262.389
16960,12832808.22
16961,3172521.349
16962,5238202.796
16963,5945501.264
16964,4364640.162
16965,3267380.312
16966,6524277.394
16967,3761910.406
16968,7097627.987
16969,6827580.149
16970,3600899.753
16971,1403804.232
16972,4802543.751
16973,5411941.435
16974,4465796.103
16975,2857871.327
16976,2682540.256
16977,3960556.232
16978,2713963.438
16979,3152500.523
16980,2722510.904
16981,2785903.761
16982,6040163.61
16983,3520780.318
16984,4940586.291
16985,4562527.443
16986,2254227.631
16987,6263328.288
16988,2862800.234
16989,3801621.022
16990,4239581.995
16991,3554028.647
16992,3249002.301
16993,1666570.251
16994,4077827.155
16995,8117826.841
16996,2617934.088
16997,2750591.681
16998,8841703.079
16999,3786934.396
17000,6347780.629
17001,2296111.48
17002,3752353.118
17003,4003998.47
17004,5807715.989
17005,4231048.572
17006,3804587.51
17007,3944292.383
17008,2192906.108
17009,3940254.999
17010,4588319.248
17011,3273969.759
17012,1616801.409
17013,4477457.121
17014,4707678.579
17015,5565762.268
17016,6658834.184
17017,2944161.987
17018,14382928.1
17019,3476109.187
17020,3154745.292
17021,3755335.806
17022,3900728.617
17023,11420646.47
17024,5015681.853
17025,3890691.222
17026,5541109.779
17027,2037937.477
17028,3527808.268
17029,2406626.762
17030,3217907.023
17031,7611020.199
17032,8534461.557
17033,1987052.117
17034,6904299.695
17035,4173075.396
17036,3414284.305
17037,5309730.675
17038,2279311.734
17039,3788633.848
17040,4142602.104
17041,1238622.043
17042,6742915.021
17043,4180505.637
17044,8502712.625
17045,5960483.828
17046,6038271.816
17047,5758896.808
17048,7676457.485
17049,4040640.804
17050,5251012.535
17051,2902710.872
17052,3864639.893
17053,3434462.737
17054,2869277.752
17055,6283035.091
17056,4753822.008
17057,3249935.673
17058,4088019.322
17059,3523070.357
17060,3327335.207
17061,4744069.041
17062,5479896.052
17063,6988335.409
17064,3518299.623
17065,6034633.86
17066,1810806.104
17067,3922114.787
17068,3970190.515
17069,6216562.398
17070,2805189.135
17071,3305702.075
17072,4221623.418
17073,4603282.952
17074,3880201.79
17075,2042712.47
17076,3592578.698
17077,3504980.078
17078,3007532.457
17079,5671181.875
17080,4669274.186
17081,3763877.557
17082,4277648.202
17083,4132511.585
17084,5609425.278
17085,4460763.305
17086,1377060.59
17087,3957690.695
17088,5248838.566
17089,4815085.756
17090,7961150.183
17091,3759807.236
17092,5793633.482
17093,2067576.355
17094,2420672.899
17095,3070819.959
17096,3751996.641
17097,11043766.36
17098,3999628.142
17099,4179444.554
17100,5699236.988
17101,6718030.269
17102,2183778.041
17103,2654634.551
17104,3068651.295
17105,1979235.137
17106,4013334.879
17107,5939263.924
17108,12503484.98
17109,3634996.061
17110,4927845.497
17111,6472029.957
17112,2480903.364
17113,9846722.077
17114,2598384.864
17115,2438051.755
17116,5836895.012
17117,2443716.903
17118,2664781.238
17119,3660940.202
17120,10492232.72
17121,8249742.394
17122,5875852.744
17123,4152204.988
17124,3762093.528
17125,4223278.552
17126,3815219.228
17127,3498434.14
17128,2041449.36
17129,4251275.147
17130,3951651.816
17131,2781173.969
17132,5565336.931
17133,3367457.842
17134,4236511.149
17135,4089267.711
17136,4070929.188
17137,4267815.126
17138,3433116.772
17139,2508575.283
17140,4173311.142
17141,4802829.54
17142,6513583.179
17143,5368080.965
17144,4127689.092
17145,5426646.777
17146,3076096.686
17147,2529231.174
17148,4550350.466
17149,4508072.231
17150,4348282.473
17151,7410442.461
17152,3975214.414
17153,3661921.462
17154,2849059.348
17155,8521168.3
17156,4050372.087
17157,3951886.654
17158,3266788.738
17159,3557173.586
17160,6309200.366
17161,6733634.336
17162,6413865.644
17163,3609088.251
17164,5294061.154
17165,4629172.776
17166,3021694.582
17167,2490237.961
17168,3753257.471
17169,4583675.804
17170,9136828.097
17171,3174917.79
17172,4679389.93
17173,3575786.351
17174,1597214.853
17175,3982664.817
17176,8665604.058
17177,2943508.672
17178,1682443.972
17179,7089156.606
17180,3504231.297
17181,4201077.296
17182,4892761.678
17183,2614147.058
17184,3183722.256
17185,3528204.145
17186,5049704.522
17187,3972038.515
17188,4645307.633
17189,4186674.994
17190,3277671.727
17191,4253252.612
17192,4159864.358
17193,5409331.652
17194,4623650.201
17195,4770103.18
17196,7429318.157
17197,4458701.195
17198,4046264.096
17199,3860907.77
17200,3484718.867
17201,10003115.15
17202,1975548.433
17203,10385832.1
17204,3748422.537
17205,8666846.508
17206,6754030.761
17207,3975782.783
17208,3697467.125
17209,5214140.438
17210,4567280.87
17211,9000005.083
17212,3035461.995
17213,4023138.093
17214,5189215.983
17215,6511545.272
17216,4900945.447
17217,3070582.535
17218,3825234.344
17219,4046154.088
17220,3662216.293
17221,9095987.016
17222,5870869.895
17223,9169449.335
17224,4644470.519
17225,3117581.571
17226,8975274.602
17227,5695954.305
17228,4657132.184
17229,4946813.824
17230,3249393.857
17231,2518276.292
17232,3318542.028
17233,3337746.226
17234,4647506.757
17235,2123003.734
17236,2769214.658
17237,4015717.467
17238,3198280.952
17239,5423409.902
17240,1751936.125
17241,2627994.141
17242,4941219.187
17243,4362663.994
17244,3177992.388
17245,3353018.712
17246,5880332.426
17247,4545038.323
17248,3861236.064
17249,2956588.516
17250,6921905.651
17251,5518714.207
17252,3193164.685
17253,3503413.705
17254,3426384.539
17255,3426431.584
17256,2234848.104
17257,3807347.609
17258,2421268.936
17259,1366527.831
17260,3436451.881
17261,5643649.816
17262,4039974.854
17263,6146306.381
17264,2223385.467
17265,3079979.944
17266,13643499.32
17267,3861898.8
17268,3719791.063
17269,4495556.645
17270,4619182.905
17271,5670459.22
17272,5598254.309
17273,7694531.972
17274,2086727.77
17275,4300764.859
17276,2002970.666
17277,3563052.556
17278,3914718.952
17279,4835012.487
17280,4487220.45
17281,5769188.471
17282,2827600.04
17283,1781434.64
17284,3346841.602
17285,2655598.321
17286,9563748.482
17287,2027071.584
17288,6373540.213
17289,3012667.665
17290,2393727.239
17291,4191115.067
17292,3596029.202
17293,3287522.968
17294,16348875.71
17295,3155819.825
17296,3082820.855
17297,3737702.828
17298,10653142.77
17299,3750439.315
17300,8047545.611
17301,1722673.445
17302,3768652.154
17303,13106421.3
17304,7237334.562
17305,3907757.836
17306,3502419.264
17307,2369163.052
17308,6001243.066
17309,8430666.163
17310,4623181.714
17311,3641167.015
17312,3653544.203
17313,5090964.722
17314,1964088.674
17315,4156828.164
17316,5580843.729
17317,4077439.055
17318,4660663.91
17319,3939959.187
17320,8790683.439
17321,5139280.85
17322,4965521.047
17323,5310077.886
17324,7935272.162
17325,5908661.345
17326,2585101.293
17327,3786244.342
17328,5074444.279
17329,3138149.659
17330,1753655.727
17331,8149903.368
17332,11562769.44
17333,3553981.253
17334,5426137.487
17335,6783530.361
17336,4676417.513
17337,7018084.611
17338,10871945.89
17339,3899220.42
17340,4026678.267
17341,3551091.971
17342,2504663.011
17343,3402056.878
17344,4842048.613
17345,5330280.284
17346,4178416.532
17347,4150486.352
17348,2040396.364
17349,3577919.637
17350,5619085.584
17351,2928908.954
17352,4620746.22
17353,3607952.086
17354,4100938.98
17355,3275162.025
17356,3845633.123
17357,6992935.478
17358,7636207.404
17359,4714181.233
17360,4183959.061
17361,3513212.067
17362,4169276.518
17363,3780870.668
17364,5271547.679
17365,4154079.379
17366,3768155.7
17367,2032311.716
17368,6015263.29
17369,2648430.403
17370,3498547.295
17371,4399079.091
17372,3249393.857
17373,2781850.035
17374,3852881.885
17375,4461540.682
17376,2866762.877
17377,3440194.224
17378,7259387.128
17379,5898561.114
17380,8711901.596
17381,1396629.548
17382,6050472.213
17383,2774442.761
17384,4168920.653
17385,2851136.414
17386,5640459.837
17387,3052856.984
17388,12886148.34
17389,3403830.414
17390,4715488.954
17391,4964818.666
17392,3886138.503
17393,2879589.139
17394,2849059.348
17395,3895122.219
17396,4103588.517
17397,1893542.831
17398,3842287.935
17399,7069246.556
17400,5027768.798
17401,4816947.129
17402,3248378.642
17403,1849165.149
17404,4618380.484
17405,7496116.915
17406,4098940.34
17407,10461104.71
17408,4068539.088
17409,5234362.738
17410,1941881.29
17411,7308548.275
17412,2911164.648
17413,4205343.707
17414,5172462.175
17415,3934696.601
17416,2628330.917
17417,2151679.389
17418,3455310.973
