Id,Prediction
12549,4782590.325
12550,5204281.123
12551,4004444.307
12552,4531327.297
12553,3808124.746
12554,3646133.787
12555,4542396.056
12556,3456071.454
12557,4054638.52
12558,3535868.942
12559,3692961.039
12560,3847973.191
12561,3756397.127
12562,3977312.664
12563,3735351.272
12564,3597527.914
12565,3459984.751
12566,4221338.936
12567,3786789.079
12568,3987028.121
12569,4425011.918
12570,3786789.079
12571,3444495.375
12572,3955029.093
12573,3683962.155
12574,3782656.914
12575,3817426.925
12576,4255662.206
12577,3760800.362
12578,3655040.267
12579,3726249.093
12580,3499561.253
12581,3808124.746
12582,3709747.127
12583,3420583.157
12584,3924291.912
12585,4706130.309
12586,3967462.757
12587,3786789.079
12588,3527875.219
12589,3663322.13
12590,4154017.286
12591,4207367.28
12592,3756878.235
12593,3499561.253
12594,4589523.079
12595,3826076.736
12596,3718777.365
12597,3918347.732
12598,3487839.506
12599,3547752.104
12600,4111362.208
12601,3813261.328
12602,3941781.76
12603,3813261.328
12604,3584559.77
12605,4064704.855
12606,4143729.767
12607,4690367.17
12608,4425011.918
12609,3675633.63
12610,4064704.855
12611,3709715.573
12612,3982677.454
12613,3726249.093
12614,3891799.427
12615,3499561.253
12616,3467686.437
12617,3688931.26
12618,4652723.294
12619,3709715.573
12620,3688931.26
12621,4382075.699
12622,4255662.206
12623,4018576.988
12624,3572553.32
12625,3786789.079
12626,3923286.882
12627,3547752.104
12628,3646133.787
12629,3444495.375
12630,3687808.159
12631,5275946.888
12632,4004444.307
12633,4809536.572
12634,3910145.869
12635,4054638.52
12636,3584559.77
12637,3495742.513
12638,3795369.469
12639,3452025.002
12640,4294022.403
12641,3743815.11
12642,3996062.227
12643,3705372.148
12644,3547752.104
12645,3515438.355
12646,3543880.778
12647,4074633.787
12648,4014191.895
12649,3928578.799
12650,4221507.179
12651,3459846.858
12652,3499561.253
12653,3625705.702
12654,3547752.104
12655,3941781.76
12656,3625705.702
12657,3774105.265
12658,3684612.17
12659,4051090.164
12660,3374119.704
12661,4690367.17
12662,4051090.164
12663,3982677.454
12664,3507490.82
12665,4870446.028
12666,3891799.427
12667,4055515.565
12668,4521083.09
12669,4097591.239
12670,4343695.173
12671,3786789.079
12672,3467686.437
12673,3547752.104
12674,3896394.522
12675,4696279.464
12676,3718777.365
12677,4245086.853
12678,4106875.867
12679,4221507.179
12680,3527875.219
12681,3923286.882
12682,4260650.679
12683,4574150.515
12684,3968320.946
12685,4898751.481
12686,4197855.466
12687,3826076.736
12688,3642155.106
12689,4221507.179
12690,3335828.868
12691,3857032.447
12692,4490847.162
12693,3944504.828
12694,4074633.787
12695,5496700.917
12696,3813261.328
12697,3487839.506
12698,3735351.272
12699,3901305.999
12700,3374119.704
12701,4187626.272
12702,3491927.939
12703,4255662.206
12704,3901305.999
12705,3914729.329
12706,3977312.664
12707,4245292.151
12708,3687986.506
12709,3709747.127
12710,3813261.328
12711,4359025.156
12712,3572553.32
12713,3663322.13
12714,3857032.447
12715,4111163.387
12716,3467686.437
12717,4054638.52
12718,3499561.253
12719,3991701.701
12720,3642797.744
12721,4018931.5
12722,4074633.787
12723,3897048.873
12724,5162512.684
12725,4490847.162
12726,4150216.554
12727,3499561.253
12728,4064704.855
12729,4097591.239
12730,3535868.942
12731,3705372.148
12732,3941781.76
12733,3713768.057
12734,3499561.253
12735,4782590.325
12736,3786789.079
12737,4469776.064
12738,4074633.787
12739,3374119.704
12740,3381765.036
12741,3642155.106
12742,3625705.702
12743,3743815.11
12744,3459846.858
12745,3735351.272
12746,5023215.359
12747,4097591.239
12748,3499561.253
12749,3499561.253
12750,3613561.435
12751,3869994.958
12752,3844113.353
12753,3808124.746
12754,4314264.976
12755,4107600.503
12756,5175123.252
12757,3625705.702
12758,5057481.733
12759,3928578.799
12760,3782656.914
12761,4744206.286
12762,4028393.242
12763,3688931.26
12764,3456071.454
12765,3923286.882
12766,4159620.424
12767,3977312.664
12768,3625705.702
12769,4836634.641
12770,3409125.946
12771,4836634.641
12772,3735351.272
12773,3817426.925
12774,3786789.079
12775,3651051.867
12776,3642797.744
12777,3918347.732
12778,3786789.079
12779,3638822.703
12780,3609618.297
12781,3688931.26
12782,4074633.787
12783,3891799.427
12784,3605392.068
12785,3655040.267
12786,5051517.345
12787,4041931.654
12788,3888238.611
12789,4782590.325
12790,3987028.121
12791,3941781.76
12792,3869994.958
12793,3817426.925
12794,3847633.759
12795,3705372.148
12796,3463902.478
12797,3543880.778
12798,3709715.573
12799,3848312.653
12800,3808124.746
12801,4341606.676
12802,3977312.664
12803,4064704.855
12804,3751668.08
12805,3687986.506
12806,4130743.697
12807,3642797.744
12808,3596606.569
12809,3891799.427
12810,3923286.882
12811,3847633.759
12812,3456071.454
12813,4130743.697
12814,3887552.674
12815,3813261.328
12816,4097591.239
12817,3692961.039
12818,3786789.079
12819,3955029.093
12820,4130743.697
12821,4898751.481
12822,3955029.093
12823,3954680.217
12824,3786789.079
12825,3955029.093
12826,4679763.413
12827,3869994.958
12828,4149685.074
12829,4290093.572
12830,4425011.918
12831,3692961.039
12832,4425011.918
12833,4690367.17
12834,4319358.882
12835,4368902.16
12836,4039988.248
12837,3535868.942
12838,3955029.093
12839,3580648.278
12840,3977312.664
12841,3844113.353
12842,3843621.073
12843,4589523.079
12844,3679973.496
12845,3576455.969
12846,4349170.481
12847,3955029.093
12848,4443380.177
12849,3675633.63
12850,4886814.367
12851,4314264.976
12852,3743815.11
12853,3735351.272
12854,3601457.845
12855,3655040.267
12856,4706130.309
12857,4235694.598
12858,3977312.664
12859,3949004.765
12860,3527875.219
12861,3904001.106
12862,5162263.031
12863,4359025.156
12864,4542396.056
12865,3838935.213
12866,3751668.08
12867,4898751.481
12868,4397541.136
12869,4167242.602
12870,3495742.513
12871,3705372.148
12872,3918347.732
12873,4314264.976
12874,4679763.413
12875,4221507.179
12876,3499561.253
12877,4690367.17
12878,3722839.748
12879,4576763.192
12880,3547752.104
12881,3459846.858
12882,3604756.029
12883,4111362.208
12884,3412850.067
12885,3722362.999
12886,3910145.869
12887,3420583.157
12888,5275946.888
12889,4130743.697
12890,3987028.121
12891,5150841.523
12892,3499561.253
12893,3564476.663
12894,3813261.328
12895,3547752.104
12896,3576455.969
12897,3705045.295
12898,3817426.925
12899,4499076.287
12900,3852823.632
12901,3834102.257
12902,3891799.427
12903,3532010.582
12904,3420583.157
12905,3817426.925
12906,4130743.697
12907,3601457.845
12908,3576455.969
12909,3499561.253
12910,3543880.778
12911,3688931.26
12912,3452025.002
12913,3655040.267
12914,4626655.62
12915,3535868.942
12916,3524025.582
12917,4207367.28
12918,4018576.988
12919,3499561.253
12920,3955029.093
12921,3495742.513
12922,6147223.565
12923,4149685.074
12924,4159620.424
12925,3857032.447
12926,3675633.63
12927,3613561.435
12928,3651051.867
12929,3495742.513
12930,3576455.969
12931,3499561.253
12932,3751668.08
12933,4255662.206
12934,3532010.582
12935,3601457.845
12936,3869994.958
12937,3495742.513
12938,3735351.272
12939,3751668.08
12940,4197855.466
12941,3692961.039
12942,3955029.093
12943,3524025.582
12944,4307485.143
12945,5318633.091
12946,3786789.079
12947,5318633.091
12948,3655040.267
12949,3782656.914
12950,3756397.127
12951,4690367.17
12952,3576455.969
12953,3923286.882
12954,5162512.684
12955,3675633.63
12956,3675633.63
12957,3693108.223
12958,4156922.329
12959,3543880.778
12960,3692961.039
12961,5103926.463
12962,3655040.267
12963,3774105.265
12964,3576455.969
12965,5281454.902
12966,4054638.52
12967,3625705.702
12968,5162512.684
12969,3459846.858
12970,3731275.236
12971,3655040.267
12972,4373674.738
12973,3826076.736
12974,3409125.946
12975,3878763.881
12976,3576455.969
12977,3817426.925
12978,4954982.569
12979,3883995.744
12980,5051517.345
12981,3617508.88
12982,3625705.702
12983,3977312.664
12984,4579147.306
12985,3786789.079
12986,3888238.611
12987,3731275.236
12988,4881523.369
12989,4159620.424
12990,4604947.307
12991,3459846.858
12992,3743815.11
12993,3991701.701
12994,3817426.925
12995,3813261.328
12996,3991701.701
12997,4143729.767
12998,4679763.413
12999,3808124.746
13000,3782656.914
13001,4009491.982
13002,4770936.268
13003,4041931.654
13004,3568654.931
13005,3675633.63
13006,3409125.946
13007,3735351.272
13008,4241407.906
13009,3735351.272
13010,3910145.869
13011,4615788.701
13012,3955029.093
13013,5391873.545
13014,3547752.104
13015,4499076.287
13016,4579147.306
13017,3484033.556
13018,4898751.481
13019,4735955.459
13020,4409060.911
13021,5103926.463
13022,3731275.236
13023,3891799.427
13024,4010005.506
13025,3918347.732
13026,5127987.028
13027,4937514.704
13028,3564476.663
13029,3941781.76
13030,3638822.703
13031,3764908.651
13032,3412850.067
13033,3713768.057
13034,3910145.869
13035,3800488.845
13036,4102592.818
13037,3964498.389
13038,3646133.787
13039,4531327.297
13040,3596606.569
13041,3891799.427
13042,3692961.039
13043,5246387.498
13044,3409125.946
13045,3817426.925
13046,4111362.208
13047,3499561.253
13048,4054638.52
13049,4327827.992
13050,4149685.074
13051,4744206.286
13052,3688931.26
13053,3817426.925
13054,3713768.057
13055,4221507.179
13056,5162512.684
13057,4679763.413
13058,3996062.227
13059,4642204.64
13060,3499561.253
13061,4130743.697
13062,3547752.104
13063,3743815.11
13064,5204281.123
13065,3977312.664
13066,5023215.359
13067,3448258.133
13068,3499561.253
13069,3297972.572
13070,4014191.895
13071,3547752.104
13072,4105461.898
13073,3452025.002
13074,3735351.272
13075,3456071.454
13076,3605392.068
13077,3869994.958
13078,3547752.104
13079,3718301.136
13080,3547752.104
13081,3813261.328
13082,3467686.437
13083,3684612.17
13084,3891799.427
13085,5547936.815
13086,3642797.744
13087,3869994.958
13088,3374119.704
13089,3576455.969
13090,3735351.272
13091,4314264.976
13092,3869994.958
13093,3487839.506
13094,4599922.363
13095,4832209.345
13096,3804640.489
13097,3651051.867
13098,3576455.969
13099,3409125.946
13100,3757359.405
13101,3625385.876
13102,3830256.332
13103,3705372.148
13104,3778228.088
13105,3731275.236
13106,3701328.826
13107,3844113.353
13108,3576455.969
13109,3735351.272
13110,3977312.664
13111,3705372.148
13112,3705372.148
13113,3735351.272
13114,3420583.157
13115,4832209.345
13116,4875766.492
13117,3495742.513
13118,3760832.351
13119,3642797.744
13120,3869994.958
13121,4747713.281
13122,3381765.036
13123,3813261.328
13124,3743815.11
13125,4338572.568
13126,3817426.925
13127,3613561.435
13128,3683962.155
13129,3927919.155
13130,4744206.286
13131,3786789.079
13132,5318633.091
13133,3756397.127
13134,3735351.272
13135,3838935.213
13136,3675633.63
13137,4832209.345
13138,4140103.445
13139,3817426.925
13140,4097591.239
13141,3808124.746
13142,3786789.079
13143,3987028.121
13144,5974302.379
13145,4392954.953
13146,4130743.697
13147,5204281.123
13148,3613561.435
13149,4723156.048
13150,4197114.908
13151,4626655.62
13152,3891799.427
13153,3495742.513
13154,3564476.663
13155,3381765.036
13156,4255662.206
13157,4626655.62
13158,5162512.684
13159,3459846.858
13160,3605392.068
13161,5391873.545
13162,3487839.506
13163,3918347.732
13164,4429845.79
13165,3495742.513
13166,4914781.373
13167,3613561.435
13168,5022772.258
13169,3813261.328
13170,3786789.079
13171,3547752.104
13172,4589523.079
13173,3808124.746
13174,3718121.323
13175,4626655.62
13176,3499561.253
13177,4777371.536
13178,3838935.213
13179,3613561.435
13180,5046249.132
13181,3804640.489
13182,3941781.76
13183,4255662.206
13184,4254160.827
13185,3891799.427
13186,3809100.276
13187,5318633.091
13188,3625705.702
13189,3782656.914
13190,3621749.312
13191,3459846.858
13192,3651051.867
13193,3495742.513
13194,3638822.703
13195,3495742.513
13196,3928578.799
13197,5246387.498
13198,3959698.844
13199,5168608.126
13200,3555790.866
13201,3730139.244
13202,4527181.344
13203,5023215.359
13204,3813261.328
13205,3735351.272
13206,3646133.787
13207,3954871.47
13208,4744206.286
13209,3709747.127
13210,4881523.369
13211,3910145.869
13212,3994140.875
13213,5453765.012
13214,3535868.942
13215,4848449.18
13216,4097591.239
13217,4065422.05
13218,3452025.002
13219,3576455.969
13220,3735351.272
13221,3786638.162
13222,4373674.738
13223,3555790.866
13224,3927919.155
13225,3782656.914
13226,6147223.565
13227,3684612.17
13228,3817426.925
13229,3527875.219
13230,3743815.11
13231,5459458.665
13232,3718777.365
13233,3638822.703
13234,4679763.413
13235,3568654.931
13236,3527875.219
13237,4522241.259
13238,5175123.252
13239,3726249.093
13240,3625385.876
13241,4195669.871
13242,3743815.11
13243,3568654.931
13244,4946365.174
13245,4744206.286
13246,3987028.121
13247,3901305.999
13248,3596606.569
13249,3646133.787
13250,4690367.17
13251,3568370.489
13252,3564476.663
13253,3852823.632
13254,4111362.208
13255,4077645.823
13256,5391873.545
13257,3808124.746
13258,4102394.421
13259,3869994.958
13260,3977312.664
13261,4215076.95
13262,4679763.413
13263,3977312.664
13264,4130743.697
13265,3972972.598
13266,4988741.054
13267,4909851.438
13268,4031371.097
13269,3683962.155
13270,3663322.13
13271,3596606.569
13272,3495742.513
13273,4051090.164
13274,3576455.969
13275,4245292.151
13276,3547752.104
13277,3897048.873
13278,3456071.454
13279,4382075.699
13280,3743815.11
13281,3646133.787
13282,4064704.855
13283,3786789.079
13284,4287859.954
13285,4102429.315
13286,3977312.664
13287,3786789.079
13288,3996062.227
13289,3547752.104
13290,4097591.239
13291,3428333.769
13292,3804640.489
13293,3655040.267
13294,3572553.32
13295,3756397.127
13296,3918347.732
13297,4314264.976
13298,3625705.702
13299,5496700.917
13300,3596606.569
13301,4359025.156
13302,4221134.797
13303,4130379.322
13304,3786789.079
13305,3675633.63
13306,3923789.365
13307,3888238.611
13308,3901305.999
13309,4836634.641
13310,3412850.067
13311,4832209.345
13312,3782656.914
13313,3543880.778
13314,3499561.253
13315,4019286.044
13316,5156879.322
13317,4782590.325
13318,3892486.114
13319,3535868.942
13320,3459846.858
13321,3667616.264
13322,3456071.454
13323,4106875.867
13324,4898751.481
13325,3756397.127
13326,3448258.133
13327,3791260.188
13328,3848312.653
13329,3918347.732
13330,3412850.067
13331,4258808.061
13332,5104827.023
13333,4537439.369
13334,4215076.95
13335,3891799.427
13336,3940581.679
13337,4265305.003
13338,3901305.999
13339,3982677.454
13340,3843621.073
13341,4004444.307
13342,3459846.858
13343,3605392.068
13344,3675633.63
13345,4221507.179
13346,3679973.496
13347,3764908.651
13348,4782590.325
13349,4341606.676
13350,5162512.684
13351,3475543.78
13352,4245292.151
13353,3456071.454
13354,3782656.914
13355,4338572.568
13356,3847633.759
13357,3857032.447
13358,3977312.664
13359,4966209.938
13360,3735351.272
13361,3897048.873
13362,3625705.702
13363,3584559.77
13364,3813261.328
13365,4711686.895
13366,3663322.13
13367,3726249.093
13368,3484033.556
13369,3483587.388
13370,3456071.454
13371,3782656.914
13372,3791227.941
13373,4130743.697
13374,3456071.454
13375,3959665.164
13376,3420583.157
13377,3726249.093
13378,3977312.664
13379,3718777.365
13380,5133588.828
13381,5221518.877
13382,3928578.799
13383,4836634.641
13384,4041931.654
13385,3726249.093
13386,4121405.11
13387,4150216.554
13388,3499561.253
13389,4156922.329
13390,3625705.702
13391,3646133.787
13392,4836634.641
13393,3467686.437
13394,5252581.972
13395,3891799.427
13396,3751668.08
13397,3834102.257
13398,4064704.855
13399,3760832.351
13400,3543880.778
13401,3613561.435
13402,4359025.156
13403,3381765.036
13404,3547752.104
13405,3597067.212
13406,3869994.958
13407,3467686.437
13408,3642797.744
13409,3684287.148
13410,4898751.481
13411,3735351.272
13412,3452025.002
13413,3412850.067
13414,3954871.47
13415,3675633.63
13416,3786455.044
13417,3726249.093
13418,3910145.869
13419,3977312.664
13420,3547752.104
13421,3701328.826
13422,3507490.82
13423,3642155.106
13424,3891799.427
13425,5023215.359
13426,3555790.866
13427,4064704.855
13428,5204281.123
13429,3786455.044
13430,3487839.506
13431,3735351.272
13432,3901305.999
13433,3547752.104
13434,3897048.873
13435,3687986.506
13436,3547752.104
13437,3882161.296
13438,4287859.954
13439,3817426.925
13440,3727203.648
13441,3543880.778
13442,3495742.513
13443,3950713.343
13444,3843621.073
13445,3655040.267
13446,3420583.157
13447,3420583.157
13448,3941781.76
13449,3650438.822
13450,5649353.48
13451,3821901.7
13452,3735351.272
13453,4019286.044
13454,3491649.613
13455,3752298.125
13456,3813261.328
13457,4017193.42
13458,3479647.397
13459,4406940.985
13460,4443380.177
13461,3705372.148
13462,3555790.866
13463,3774105.265
13464,4064704.855
13465,3679942.195
13466,4373674.738
13467,3726249.093
13468,3726249.093
13469,3613561.435
13470,3499561.253
13471,4018931.5
13472,4265305.003
13473,4599922.363
13474,3813261.328
13475,3507490.82
13476,3726249.093
13477,3722362.999
13478,3774105.265
13479,3543880.778
13480,3705372.148
13481,3774105.265
13482,3420583.157
13483,3928578.799
13484,4051090.164
13485,3817426.925
13486,3613561.435
13487,4019286.044
13488,3705372.148
13489,4126236.207
13490,3576455.969
13491,4848449.18
13492,3735351.272
13493,3420583.157
13494,4219477.431
13495,3692961.039
13496,3705372.148
13497,5453765.012
13498,4051090.164
13499,3751668.08
13500,3928578.799
13501,4221507.179
13502,3751668.08
13503,5496700.917
13504,3605392.068
13505,3786789.079
13506,3495742.513
13507,3982677.454
13508,3808124.746
13509,4201699.826
13510,3838935.213
13511,3735351.272
13512,3547752.104
13513,3547752.104
13514,3495742.513
13515,3901305.999
13516,3680591.501
13517,3901305.999
13518,3786789.079
13519,4663265.781
13520,3568654.931
13521,3743815.11
13522,3972972.598
13523,4478361.616
13524,3467686.437
13525,3507490.82
13526,4898751.481
13527,3374119.704
13528,3918158.245
13529,3381765.036
13530,3487839.506
13531,3774105.265
13532,3539731.517
13533,3857032.447
13534,5034597.335
13535,4124451.721
13536,3786789.079
13537,4039988.248
13538,3625705.702
13539,3487839.506
13540,3680120.162
13541,3495742.513
13542,3735351.272
13543,5246387.498
13544,3941781.76
13545,3774105.265
13546,3726249.093
13547,3865771.998
13548,3869994.958
13549,3684612.17
13550,3718777.365
13551,4425011.918
13552,4531327.297
13553,4448019.002
13554,3735351.272
13555,3735351.272
13556,4154017.286
13557,3923286.882
13558,4898751.481
13559,3731275.236
13560,3901305.999
13561,4754956.062
13562,3735351.272
13563,3891799.427
13564,3782656.914
13565,3600822.499
13566,4642204.64
13567,3761463.935
13568,4419051.29
13569,3910145.869
13570,3527875.219
13571,3910145.869
13572,3843621.073
13573,3547752.104
13574,3751668.08
13575,3646133.787
13576,4547720.637
13577,4221338.936
13578,4576763.192
13579,4201699.826
13580,3735351.272
13581,3613561.435
13582,4009491.982
13583,3726249.093
13584,4158921.986
13585,3834746.146
13586,3495742.513
13587,4054638.52
13588,3448258.133
13589,3982677.454
13590,3896394.522
13591,3675633.63
13592,4881717.923
13593,3551910.767
13594,3576455.969
13595,4898751.481
13596,3671622.758
13597,4083866.396
13598,3487839.506
13599,4690367.17
13600,4809536.572
13601,3869994.958
13602,4130379.322
13603,3834746.146
13604,4875766.492
13605,4626655.62
13606,4064704.855
13607,3955029.093
13608,3786789.079
13609,3743815.11
13610,3564476.663
13611,4780100.29
13612,3503663.427
13613,3941781.76
13614,3743815.11
13615,3848312.653
13616,5162512.684
13617,4221507.179
13618,4255662.206
13619,3452025.002
13620,3891799.427
13621,3604756.029
13622,3675633.63
13623,3923286.882
13624,4154017.286
13625,3901305.999
13626,4041931.654
13627,3817426.925
13628,3838935.213
13629,3735351.272
13630,3459846.858
13631,3692961.039
13632,3596606.569
13633,4051090.164
13634,5391873.545
13635,3503663.427
13636,3923286.882
13637,3596606.569
13638,4584514.966
13639,4032793.849
13640,4793427.075
13641,3735351.272
13642,4159620.424
13643,3803969.3
13644,3625705.702
13645,4255662.206
13646,3600996.64
13647,3428333.769
13648,3416850.598
13649,5023215.359
13650,3646133.787
13651,3543880.778
13652,4490847.162
13653,4164164.383
13654,3786789.079
13655,3503523.793
13656,5175123.252
13657,3817426.925
13658,3847633.759
13659,3735351.272
13660,3572553.32
13661,3688931.26
13662,3705372.148
13663,3456071.454
13664,5216073.371
13665,3448258.133
13666,3904189.909
13667,3495742.513
13668,4187626.272
13669,3765572.949
13670,4130743.697
13671,5246387.498
13672,3381765.036
13673,4469776.064
13674,4489479.917
13675,3495742.513
13676,4074633.787
13677,4673871.911
13678,4589523.079
13679,3722182.989
13680,3596606.569
13681,3901305.999
13682,4777371.536
13683,3739729.838
13684,3765572.949
13685,4490847.162
13686,4041931.654
13687,3726249.093
13688,3420583.157
13689,3692961.039
13690,3495742.513
13691,4727481.473
13692,3576455.969
13693,3456071.454
13694,3448258.133
13695,3524025.582
13696,3467686.437
13697,5023215.359
13698,3663322.13
13699,3448258.133
13700,3576455.969
13701,3731275.236
13702,4642204.64
13703,4574150.515
13704,4915214.947
13705,4041931.654
13706,4130379.322
13707,3765572.949
13708,3743815.11
13709,3812621.046
13710,3646133.787
13711,3941781.76
13712,3977312.664
13713,3642155.106
13714,3883995.744
13715,3389427.692
13716,3572553.32
13717,4074633.787
13718,3891799.427
13719,3735351.272
13720,3596606.569
13721,3420583.157
13722,3543880.778
13723,3851836.904
13724,4341606.676
13725,3923286.882
13726,3977312.664
13727,3838935.213
13728,3547752.104
13729,4937753.489
13730,3495742.513
13731,4130743.697
13732,4294022.403
13733,3499561.253
13734,3897048.873
13735,5023215.359
13736,3456071.454
13737,4070187.524
13738,4022966.872
13739,3409125.946
13740,4359025.156
13741,3495742.513
13742,3955029.093
13743,3891799.427
13744,3692961.039
13745,4448019.002
13746,3932870.369
13747,4877015.52
13748,3786638.162
13749,4022966.872
13750,3507490.82
13751,3444495.375
13752,4887676.619
13753,3760832.351
13754,3782656.914
13755,3684612.17
13756,3717824.968
13757,5051517.345
13758,3830256.332
13759,4983538.311
13760,3675633.63
13761,4706130.309
13762,3838935.213
13763,4824656.603
13764,3507490.82
13765,4005116.802
13766,3928578.799
13767,4149484.4
13768,3601457.845
13769,3650438.822
13770,3834102.257
13771,4054638.52
13772,3596606.569
13773,3532010.582
13774,3843621.073
13775,3726249.093
13776,3869994.958
13777,3642797.744
13778,3848312.653
13779,4083866.396
13780,4017193.42
13781,4545534.042
13782,4716793.81
13783,3576455.969
13784,3731275.236
13785,3735351.272
13786,3576455.969
13787,3456071.454
13788,3857032.447
13789,3786789.079
13790,3847633.759
13791,5133588.828
13792,3625705.702
13793,3897048.873
13794,3813261.328
13795,3503663.427
13796,3982677.454
13797,4604947.307
13798,4054638.52
13799,3705372.148
13800,4149685.074
13801,3688931.26
13802,3625385.876
13803,4327827.992
13804,3977312.664
13805,4130743.697
13806,4149484.4
13807,5080875.125
13808,3735351.272
13809,3560587.087
13810,3844113.353
13811,3428333.769
13812,3891799.427
13813,3978014.439
13814,3718121.323
13815,3714095.679
13816,4584514.966
13817,3973673.608
13818,4373674.738
13819,4299814.386
13820,3576455.969
13821,3613561.435
13822,4359025.156
13823,4074633.787
13824,3452025.002
13825,4406940.985
13826,3655040.267
13827,3883995.744
13828,3795369.469
13829,4197855.466
13830,3764908.651
13831,4009491.982
13832,3901305.999
13833,4475805.112
13834,3786789.079
13835,4036843.139
13836,5318633.091
13837,4744206.286
13838,3613561.435
13839,4009491.982
13840,3692961.039
13841,3813261.328
13842,3507490.82
13843,3527875.219
13844,3547752.104
13845,3613561.435
13846,3838935.213
13847,3869994.958
13848,3409125.946
13849,3335828.868
13850,5391873.545
13851,3663322.13
13852,4103118.267
13853,3817426.925
13854,3905879.097
13855,3891799.427
13856,3634241.675
13857,3564476.663
13858,4522241.259
13859,3855858.167
13860,4848449.18
13861,4324040.56
13862,3547752.104
13863,4744206.286
13864,3735351.272
13865,3705372.148
13866,3735351.272
13867,3646133.787
13868,3568654.931
13869,4154017.286
13870,3638822.703
13871,5023215.359
13872,3487839.506
13873,4106875.867
13874,3847633.759
13875,4754956.062
13876,4382075.699
13877,3982677.454
13878,3684612.17
13879,4041931.654
13880,3524025.582
13881,3613561.435
13882,5058331.073
13883,4836634.641
13884,3412850.067
13885,3507490.82
13886,3684612.17
13887,3456071.454
13888,3412850.067
13889,3495742.513
13890,3495742.513
13891,4470921.089
13892,3743815.11
13893,3642155.106
13894,3834102.257
13895,3923286.882
13896,4070187.524
13897,3786789.079
13898,3760832.351
13899,3459846.858
13900,3625705.702
13901,3800488.845
13902,3683962.155
13903,3996062.227
13904,4392954.953
13905,3655040.267
13906,3613561.435
13907,4159620.424
13908,4915214.947
13909,3527875.219
13910,3838935.213
13911,3760832.351
13912,3456071.454
13913,4154017.286
13914,3786789.079
13915,4074633.787
13916,3459846.858
13917,4314264.976
13918,3861245.859
13919,4576763.192
13920,3812621.046
13921,3757359.405
13922,3642155.106
13923,3605392.068
13924,4294022.403
13925,3963990.693
13926,5051517.345
13927,4248261.025
13928,4723156.048
13929,3576455.969
13930,5496700.917
13931,4037521.076
13932,4121405.11
13933,3869994.958
13934,3444495.375
13935,4197855.466
13936,3520180.146
13937,4836634.641
13938,3625705.702
13939,3675633.63
13940,3651051.867
13941,3499561.253
13942,3847633.759
13943,5281454.902
13944,4130743.697
13945,3869994.958
13946,3982677.454
13947,3503663.427
13948,3625385.876
13949,3901305.999
13950,5246387.498
13951,3973673.608
13952,3955029.093
13953,4135620.917
13954,3535868.942
13955,3684612.17
13956,3539731.517
13957,3499561.253
13958,3808124.746
13959,4793427.075
13960,5275946.888
13961,3642155.106
13962,3722362.999
13963,3638822.703
13964,3705372.148
13965,3838935.213
13966,3642155.106
13967,4074633.787
13968,3638822.703
13969,5051517.345
13970,3475543.78
13971,4074633.787
13972,3726249.093
13973,3688931.26
13974,3826076.736
13975,4836634.641
13976,3869994.958
13977,6147223.565
13978,3743815.11
13979,3786789.079
13980,4010519.096
13981,3891799.427
13982,5023215.359
13983,3735351.272
13984,4064704.855
13985,3847633.759
13986,3564476.663
13987,4245292.151
13988,3409125.946
13989,3613561.435
13990,3869994.958
13991,4060269.427
13992,4234778.587
13993,5162512.684
13994,3495742.513
13995,3735351.272
13996,3982677.454
13997,3503523.793
13998,3409125.946
13999,3838935.213
14000,3941781.76
14001,3817426.925
14002,3651051.867
14003,3705372.148
14004,4018576.988
14005,3964340.389
14006,3448258.133
14007,5275946.888
14008,3467686.437
14009,4097591.239
14010,4028393.242
14011,3838935.213
14012,3869994.958
14013,4245292.151
14014,3843467.891
14015,3834746.146
14016,3897048.873
14017,5103926.463
14018,5051517.345
14019,4221338.936
14020,3923286.882
14021,4368168.581
14022,3891799.427
14023,3761463.935
14024,3705372.148
14025,4341606.676
14026,3692961.039
14027,3659178.855
14028,3726249.093
14029,3861245.859
14030,3918347.732
14031,3547752.104
14032,3547752.104
14033,3701328.826
14034,3507490.82
14035,3726249.093
14036,4119951.096
14037,4004444.307
14038,4140103.445
14039,6147223.565
14040,3576455.969
14041,4056034.984
14042,4915214.947
14043,4634131.209
14044,3817426.925
14045,3547752.104
14046,4832209.345
14047,4195669.871
14048,3527875.219
14049,4744206.286
14050,3584559.77
14051,3726249.093
14052,3891799.427
14053,3701328.826
14054,3760832.351
14055,4159620.424
14056,5023215.359
14057,3726249.093
14058,4490847.162
14059,3692961.039
14060,4448019.002
14061,4604947.307
14062,3813261.328
14063,4604947.307
14064,3692961.039
14065,3946087.753
14066,5175123.252
14067,3743815.11
14068,3547752.104
14069,3547752.104
14070,3726249.093
14071,3692961.039
14072,3786789.079
14073,4338572.568
14074,3774105.265
14075,3782656.914
14076,3883995.744
14077,3928075.703
14078,4809536.572
14079,3495742.513
14080,3963990.693
14081,3726249.093
14082,5103926.463
14083,4744206.286
14084,3374119.704
14085,4309557.227
14086,3800488.845
14087,3955029.093
14088,3692961.039
14089,4092432.653
14090,4836634.641
14091,3817426.925
14092,3495742.513
14093,4324040.56
14094,3731275.236
14095,4485946.725
14096,3973673.608
14097,3869994.958
14098,3572553.32
14099,3613561.435
14100,3817426.925
14101,3564476.663
14102,5391873.545
